Sample	Actinomyces_europaeus	Actinomyces_radingae	Actinomyces_sp_HPA0247	Acutalibacter_muris	Aeriscardovia_aeriphila	Akkermansia_muciniphila	Anaerococcus_hydrogenalis	Anaerococcus_prevotii	Anaerococcus_vaginalis	Anaerotruncus_sp_G3_2012	Bacteroides_caecimuris	Bacteroides_thetaiotaomicron	Bifidobacterium_breve	Bifidobacterium_longum	Bifidobacterium_pseudolongum	Blautia_coccoides	Campylobacter_ureolyticus	Citrobacter_amalonaticus	Citrobacter_freundii	Citrobacter_pasteurii	Citrobacter_rodentium	Citrobacter_youngae	Clostridioides_difficile	Clostridium_aldenense	Clostridium_asparagiforme	Clostridium_bolteae	Clostridium_butyricum	Clostridium_clostridioforme	Clostridium_cocleatum	Clostridium_innocuum	Clostridium_lavalense	Clostridium_neonatale	Clostridium_paraputrificum	Clostridium_perfringens	Clostridium_sp_7_2_43FAA	Clostridium_sp_ASF356	Clostridium_sp_ASF502	Corynebacterium_simulans	Corynebacterium_striatum	Cutibacterium_acnes	Cutibacterium_avidum	Dermabacter_hominis	Dorea_sp_5_2	Enterobacter_cloacae_complex	Enterococcus_faecalis	Enterococcus_gallinarum	Enterorhabdus_caecimuris	Escherichia_coli	Finegoldia_magna	Fusobacterium_nucleatum	Gemella_asaccharolytica	Klebsiella_aerogenes	Klebsiella_michiganensis	Klebsiella_oxytoca	Klebsiella_pneumoniae	Klebsiella_quasipneumoniae	Klebsiella_variicola	Lachnospiraceae_bacterium_28_4	Lachnospiraceae_bacterium_A2	Lachnospiraceae_bacterium_A4	Lachnospiraceae_bacterium_M18_1	Lactobacillus_johnsonii	Lactobacillus_murinus	Lactobacillus_paragasseri	Leclercia_adecarboxylata	Morganella_morganii	Mycobacteroides_abscessus	Negativicoccus_succinicivorans	Oscillibacter_sp_1_3	Parasutterella_excrementihominis	Peptoniphilus_harei	Proteobacteria_bacterium_CAG_139	Proteus_hauseri	Proteus_mirabilis	Pseudomonas_aeruginosa_group	Serratia_marcescens	Sphingomonas_melonis	Staphylococcus_argenteus	Staphylococcus_aureus	Staphylococcus_epidermidis	Staphylococcus_hominis	Staphylococcus_warneri	Streptococcus_agalactiae	Streptococcus_gordonii	Streptococcus_salivarius	Streptococcus_thermophilus	Turicimonas_muris	Varibaculum_cambriense	Veillonella_dispar	Veillonella_parvula	Richness
GF15_c7_d72_stool	0	0	0	0	0	0	0	0	0	0	0	0	2.12828	0	0	0	0	0	0.06417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6453	0	0	0.22729	0	0	0	94.63437	0	0	2.30058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF15_c9_d108_colon	0	0	0	0	0	0	0	0	0	0	0	0	0.24938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.14859	0	0	0	0	0	0	46.94418	19.69313	8.31515	0	0	0	0	0	0	0	0	0	0	0	8.64956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF15_d67_B2_stool	0	0	0	0	0	0	0	0	0	0	0	0	0.68199	0	0	0	0	0	0.09438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04833	0	0	0.94117	0	0	0	97.63117	0	0	0.60296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF15_d67_B5_stool	0	0	0	0	0	0	0	0	0	0	0	0	1.91235	0	0	0	0	0	0	0	0	0	0.0038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44385	0	0	61.08733	0	0	0	35.74527	0	0	0.8074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF15_d70_B2_colon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.21501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.66992	0	0	0	60.29611	15.66416	1.37585	0.77895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF15_d70_B7_colon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.53868	0	0	0	23.3305	8.34243	1.58184	0	0	0	0	0	0	0	0	0	0	0	4.37948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF15_d70_B8_colon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75509	0	0	0.71035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.62309	0	0	0	12.80978	34.35961	8.74208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF15_d71_A7_stool	0	0	0	0	0	0	0	0	0	0	0	0	0.72189	0	0	0	0	0	0	0	0	0	0.02993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68107	0	0	5.06958	0	0	0	92.07538	0	0	1.42215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF15_d71_C3_stool	0	0	0	0	0	0	0	0	0	0	0	0	0.56724	0	0	0	0	0	0	0	0	0	0.23003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.52142	0	0	0	0	0	0	59.81373	0	22.40798	0.4596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF17_a1_d31_stool	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25721	0	0	0	0	0	0	0	0	0	0	0.24287	0	0	0	0	0	0	0	0	0	0	0.6928	0	0	93.41811	0	0	0	0	0	0	3.82386	0	1.56515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF17_a4_d31_stool	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13742	0	0	84.47148	0	0	0	10.52386	0	0	3.78838	0.06187	1.01698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF2_A2_day29	0	0	0	0	0	0	0	0	0	0	0	0	0.16344	0	0	0	0	0	12.15261	0	0	2.42483	0.06597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29676	0	0	84.89639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF2_A5_day31	0	0	0	0	0	0	0	0	0	0	0	0	0.79856	0	0	0	0	0	22.71823	0	0	1.24616	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.12273	0	0	55.82431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF2_A6_day31	0	0	0	0	0	0	0	0	0	0	0	0	17.27904	0	0	0	0	0	19.02324	0	0	1.24563	0.55536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.23421	0	0	19.66252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF2_B_day1_dad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36021	0.65853	0	0	0	0	0	0	0	0	0	0	0	0	43.89211	19.58512	0	0	0	0	0	0	0	0	0	0	0	20.85959	0	0	14.64444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF2_B2_day27	0	0	0	0	0	0	0	0	0	0	0	0	1.27159	0	0	0	0	0	2.0287	0	0	0	1.49239	0	0	0	0	0	0	0	0	0	1.35428	0	0	0	0	0	0	0	0	0	0	0	0.8063	0	0	93.04674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF2_B4_day27	0	0	0	0	0	0	0	0	0	0	0	0	1.42458	0	0	0	0	0	4.35249	0	0	0.90772	0.58599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.394	0	0	90.33522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF2_colon_A1_day45	0	0	0	0	0	0	0	0	0	0	0	0	5.00538	0	0	0	0	0	0	0	86.75222	0	0.37195	0	0	0	0	0	0	0	0	5.5696	2.24662	0	0.05423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d0_inoc	0	0	0	0	0	0	0	0	25.10773	0	0	0	6.37724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.92024	0	0	1.225	8.58702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.78277	0	0	6
GF20_d161_b8	0	0	0	0	0	0	0	0	0	0	0	0	0.06769	0	0	0	0	0	5.13395	0	0	0.10561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36998	0	0	65.04954	0	0	0	0	0	29.27323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d164_b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.40153	0	0	3.79589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.09674	0	0	0	0	6.30561	2.26079	0	0	0	0	0	0	0	0	0	0	0	6.13944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d164_b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.48316	0	0	1.89362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.85165	0	0	0	0	2.63069	1.69116	0	0	0	0	0	0	0	0	0	0	0	3.44971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d33_a3	0	0	0	0	0	0	0	0	0	0	0	0	1.27753	0	0	0	0	0	0	0	0	0	0.75657	0	0	0	0	0	0	0	0	0	0.01854	0	0	0	0	0	0	0	0	0	0	0	90.46654	0	0	2.21241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d33_a5	0	0	0	0	0	0	0	0	0	0	0	0	1.64774	0	0	0	0	0	0	0	0	0	0.75216	0	0	0	0	0	0	0	0	0	0.07427	0	0	0	0	0	0	0	0	0	0	0	1.5821	0	0	95.34382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d33_b4	0	0	0	0	0	0	0	0	0	0	0	0	0.51042	0	0	0	0	0	71.5799	0	0	7.52304	0.02406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76074	0	0	12.60183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d34_b3	0	0	0	0	0	0	0	0	0	0	0	0	0.94969	0	0	0	0	0	83.55948	0	0	8.73399	0.12113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99942	0	0	5.63629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d66_c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08096	0	0	0	0.52166	0	0	0	0	0	17.36972	0	0	0	0	0	0	0	0	0	0	0	0.60987	0	0	13.50519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.9126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d66_c10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22226	0	0	0	0.22531	0	0	0	0	0	38.77278	0	0	0	0	0	0	0	0	0	0	0	3.49855	0	0	45.77587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d66_c6	0	0	0	0	0	0	0	0	0	0	0	0	0.22339	0	0	0	0	0	0	0	0	0	1.03483	0	0	0	0	0	0	0	0	0	11.16154	0	0	0	0	0	0	0	0	0	0	0	8.41306	0	0	69.52075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.64643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d66_c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52846	0	0	0	0.35797	0	0	0	0	0	42.76694	0	0	0	0	0	0	0	0	0	0	0	6.66006	0	0	16.1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.50827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d68_b3	0	0	0	0	0	0	0	0	0	0	0	0	1.08043	0	0	0	0	1.08667	22.8739	0	0	0.32907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24698	0	0	73.38294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d81_a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76697	0	0	0	0	0	0	0	0	0	0	0	6.7285	0	0	30.59613	0	0	0	0	8.02653	1.29804	0	0	0	0	0	0	0	0	0	0	0	49.58383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d81_a7	0	0	0	0	0	0	0	0	0	0	0	0	0.02664	0	0	0	0	0	0	0	0	0	1.05483	0	0	0	0	0	0	0	0	0	22.47878	0	0	0	0	0	0	0	0	0	0	0	11.50546	0	0	28.45246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.48182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF20_d89_b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72936	0	0	0	0	0	0	0	0	0	45.26152	0	0	0	0	0	0	0	0	0	0	0	9.3845	0	0	33.83697	0	0	0	0	0	6.67898	0	0	0	0	0	0	0	0	0	0	0	3.10866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF23_d52_a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06848	0	0	3.58697	0	0	0	39.72766	0.11872	55.27991	1.21826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF3_C2_day32	0	0	0	0	0	0	0	0	0	0	0	0	9.91644	0	0	0	0	0	0	0	77.69093	0	1.66339	0	0	0	0	0	0	0	0	8.45726	1.87698	0	0	0	0	0	0	0	0	0	0	0	0.395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF4_B3_SI	0	0	0	0	0.01661	0	0	0	0	0	0	0	96.62819	0	0	0	0	0	0	0	0	0	0.70697	0	0	0	0	0	0	0	0	0.21358	0.12293	0	0	0	0	0	0	0	0	0	0	0	2.31173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF4_C1_D37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.56451	0	0	0	0	16.56397	0	0	0	1.02458	0	0	0	0	0	13.30061	0	0	0	0	0	0	0	0	0	0	0	15.72958	0	0	30.81675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF4_C1_SI	0	0	0	0	0	0	0	0	0	0	0	0	74.12533	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31826	0	0	6.31171	0	0	0	0	0	1.35953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.91183	6
GF4_C2_D36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.39727	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17713	1.79696	0	0	0	0	0	0	0	0	0	0	0	52.75362	0	0	10.93315	0	0	0	0	0	12.94187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF4_C4_d36	0	0	0	0	0	0	0	0	0	0	0	0	2.13291	0	0	0	0	0	0	0	0	0	0.15846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.34576	0	0	8.03505	0.07188	0	0	0	0	0.25594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF4_C4_d37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.21326	0	0	0	0	14.91772	0	0	0	0	0	0	0	0	0	10.15021	0	0	0	0	0	0	0	0	0	0	0	40.41465	0	0	5.26475	0	0	0	0	0	22.03941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF5_A3_COLON_190628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81453	0	0	0	0	2.45394	0	0	0	1.43836	0	0	0	0	0	16.87233	0	0	0	0	0	0	0	0	0	0	0	64.78981	0	0	7.63102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF5_B1_D80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.93902	0	0	8.20086	0.04714	0	0	0	0	0	0	0	0	0	0.63575	0	0	0	0	0	0	0	0	0	0	0	1.58762	0	0	50.58963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF5_B1_D83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.24585	0	0	0	14.03902	0	0	0	2.0907	0	0	0	0	0	0	0	2.2572	0	0	0	0	0	0	0	0	0	14.7662	0	0	42.60103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF5_B6_D79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22051	0	0	0	0.50428	0	0	0	0	0	0.68349	0	0.04753	0	0	0	0	0	0	0	0	0	12.2472	0	0	85.29699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF5_C3_COLON_190628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.42133	0	0	0	10.59918	0	0	0	0	0	0	0	53.01274	0	0	0	0	0	0	0	0	0	0	0	0	10.24126	0	0	0	0	0	8.28302	3.44248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF5_C3_D46	0	0	0	0	0	0	0	0	0	0	0	0	1.30364	0	0	0	0	33.40862	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01991	0	0	0	0	0	0	0	0	0	0	0	0	1.68984	0	0	59.71328	0	0	0	0	0	3.86471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF6_B1_D63	0	0	0	0	0	0	0	0	0	0	0	0	1.85168	0	0	0	0	18.01545	29.74417	0	0	0.96754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37318	0	0	0	0	0	0	0	0	48.04798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF6_B2_D87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.64475	0	0	0	0	0.36951	0	0	0	0	0	0	0	0	0.87952	4.68202	0	0	0	0	0	0	0	0	0	0	0	10.63204	0	0	15.79214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF6_B6_D63	0	0	0	0	0	0	0	0	0	0	0	0	1.05813	0	0	0	0	22.52894	59.14893	0	0	9.64866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.34992	0	0	0	0	0	0	0	0	0.26542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF6_B7_D63	0	0	0	0	0	0	0	0	0	0	0	0	1.33669	0	0	0	0	19.16022	56.51845	0	0	5.90083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.88059	0	0	0.20322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF6_B7_D66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2877	13.17456	0	0	0	3.67364	0	0	0	0	0	0	0	0	0	48.64079	0	23.59122	0	0	0	0	0	0	0	0	0	1.63209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF6_B8_D91	0	0	0	0	0	0	0	0	0	0	0	0	0.64463	0	0	0	0	0	0	0	0	0	12.23483	0	0	0	10.56317	0	0	0	0	0	33.27597	0	0	0	0	0	0	0	0	0	0	0	31.81388	0	0	0	0	0	0	0	0	11.46753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GF9_A2_COLON_D33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.46987	0	0	0	0	0	0	17.15763	0	15.81508	0	34.26581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6603	6
Gn3_A5_Stool_dol11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16112	0	0	0	0	0	0	0	0	0	0.38109	0	0	0	0	0	0	0	0	0	0	0	4.74114	0	0	30.31608	0	0	0	62.996	0	0	1.40456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Gn3_B15_Stool	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8274	0	0	0	0	2.33632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54375	0	0	81.54307	0	0	0	0	0	12.59721	0.15226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Gn3_F1_Stool	0	0	0	0	0	0	0	0	0	0	0	0	0	20.20773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.30496	0	0	56.43246	0	0	0	0	0	0	3.54526	0.34545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Gn3_F2_Stool	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54219	0	0	0	0	0	0	0	0	0.07867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.70851	0	0	66.70632	0	0	0	0	0	0.5555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
gnoto1_BA2_d10	0	0	0	0	0	0	0	0	0	0	0	0	69.85149	0	0	0	0	0	0	0	0	0	0.57744	0	0	0	0	0	0	0	0	0	0.10301	0	0.00793	0	0	0	0	0	0	0	0	0	1.39391	0	0	28.06622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
